RPM,time
2231.40,3.1979517936706543
2231.40,3.1982169151306152
2231.40,3.1983885765075684
2231.40,3.1985483169555664
2231.40,3.2017734050750732
2231.40,3.202066659927368
2231.40,3.202263116836548
2231.40,3.203361749649048
2231.40,3.203587770462036
2231.40,3.203789472579956
2231.40,3.2039644718170166
2231.40,3.2061760425567627
2231.40,3.206416130065918
2231.40,3.2065975666046143
2231.40,3.2088329792022705
2231.40,3.2090792655944824
2231.40,3.2092678546905518
2231.40,3.2094476222991943
2231.40,3.2116074562072754
2231.40,3.211853265762329
2231.40,3.212038040161133
2231.40,3.214364767074585
2231.40,3.2148542404174805
2231.40,3.215172290802002
2231.40,3.2153873443603516
2231.40,3.2172064781188965
2231.40,3.217705011367798
2231.40,3.217977285385132
2231.40,3.2181732654571533
2231.40,3.2198519706726074
2231.40,3.2200984954833984
2231.40,3.2202517986297607
2231.40,3.2226314544677734
2231.40,3.2233657836914062
2231.40,3.223625421524048
2231.40,3.223810911178589
2231.40,3.225205183029175
2231.40,3.2253990173339844
2231.40,3.2255678176879883
2231.40,3.2278683185577393
2231.40,3.2280592918395996
2231.40,3.228195905685425
2231.40,3.228327512741089
2231.40,3.2306723594665527
2231.40,3.2308402061462402
2231.40,3.230940580368042
2231.40,3.2333476543426514
2231.40,3.233626365661621
2231.40,3.2337944507598877
2231.40,3.2339417934417725
2231.40,3.2361443042755127
2231.40,3.236393928527832
2231.40,3.2366011142730713
2231.40,3.2388298511505127
2231.40,3.2391417026519775
2231.40,3.239295721054077
2231.40,3.239438772201538
2231.40,3.241655111312866
2231.40,3.241912841796875
2231.40,3.2420694828033447
2231.40,3.2422263622283936
2231.40,3.244284152984619
2231.40,3.2445311546325684
2231.40,3.244687795639038
2231.40,3.247260570526123
2231.40,3.247572898864746
2231.40,3.247802495956421
2231.40,3.2480506896972656
2231.40,3.249788999557495
2231.40,3.250072479248047
2231.40,3.2502450942993164
2231.40,3.2524378299713135
2231.40,3.252652883529663
2231.40,3.252786636352539
2231.40,3.252908706665039
2231.40,3.255157470703125
2231.40,3.2553482055664062
2231.40,3.255478620529175
2231.40,3.2578508853912354
2231.40,3.2580878734588623
2231.40,3.258242607116699
2231.40,3.258390188217163
2231.40,3.2606215476989746
2231.40,3.2608368396759033
2231.40,3.2609879970550537
2231.40,3.263266086578369
2231.40,3.26349139213562
2231.40,3.263645648956299
2231.40,3.2637932300567627
2231.40,3.266141891479492
2231.40,3.2664313316345215
2231.40,3.266589403152466
2231.40,3.2667529582977295
2231.40,3.2688465118408203
2231.40,3.269064426422119
2231.40,3.2691619396209717
2231.40,3.2715184688568115
2231.40,3.2716827392578125
2231.40,3.27176833152771
2231.40,3.271850824356079
2231.40,3.2743210792541504
2231.40,3.274763822555542
2231.40,3.274923801422119
2231.40,3.276944875717163
2231.40,3.2772018909454346
2231.40,3.2773518562316895
2231.40,3.277491331100464
2231.40,3.279653787612915
2231.40,3.279818058013916
2231.40,3.279975414276123
2231.40,3.282381772994995
2231.40,3.2826175689697266
2231.40,3.2827887535095215
2231.40,3.282958984375
2231.40,3.2859697341918945
2231.40,3.2862672805786133
2231.40,3.2864723205566406
2231.40,3.2878170013427734
2231.40,3.288086414337158
2231.40,3.2882773876190186
2231.40,3.2884604930877686
2231.40,3.2905495166778564
2231.40,3.2908103466033936
2231.40,3.291004180908203
2231.40,3.291185140609741
2231.40,3.293572425842285
2231.40,3.293861150741577
2231.40,3.294081926345825
2231.40,3.296102285385132
2231.40,3.2964494228363037
2231.40,3.2966554164886475
2231.40,3.2968528270721436
2231.40,3.298954725265503
2231.40,3.299326181411743
2231.40,3.2994964122772217
2231.40,3.301643133163452
2231.40,3.302088499069214
2231.40,3.302304983139038
2231.40,3.3025712966918945
2231.40,3.3045153617858887
2231.40,3.3048148155212402
2231.40,3.30500864982605
2231.40,3.306894302368164
2231.40,3.3071625232696533
2231.40,3.307332992553711
2231.40,3.307487726211548
2231.40,3.3096795082092285
2231.40,3.309915781021118
2231.40,3.3100802898406982
2231.40,3.312314510345459
2231.40,3.3125691413879395
2727.27,3.312744379043579
2727.27,3.312906503677368
2727.27,3.3151142597198486
2727.27,3.3153772354125977
2727.27,3.3155741691589355
2727.27,3.315769910812378
2727.27,3.3185958862304688
2727.27,3.318756103515625
2727.27,3.318844795227051
2727.27,3.3204944133758545
2727.27,3.3206326961517334
2727.27,3.32072114944458
2727.27,3.32085919380188
2727.27,3.323338508605957
2727.27,3.32357120513916
2727.27,3.323674201965332
2727.27,3.3260042667388916
2727.27,3.3263680934906006
2727.27,3.326587438583374
2727.27,3.326763391494751
2727.27,3.328798770904541
2727.27,3.3290934562683105
2727.27,3.3292605876922607
2727.27,3.331437587738037
2727.27,3.3317034244537354
2727.27,3.331878900527954
2727.27,3.3320398330688477
2727.27,3.334233522415161
2727.27,3.334519386291504
2727.27,3.3346972465515137
2727.27,3.3370296955108643
2727.27,3.337352752685547
2727.27,3.33756685256958
2727.27,3.3377315998077393
2727.27,3.339614152908325
2727.27,3.3398730754852295
2727.27,3.340043067932129
2727.27,3.3401999473571777
2727.27,3.3423898220062256
2727.27,3.3426456451416016
2727.27,3.3428120613098145
2727.27,3.3450613021850586
2727.27,3.3453140258789062
2727.27,3.345496416091919
2727.27,3.3456928730010986
2727.27,3.3478264808654785
2727.27,3.348090171813965
2727.27,3.3482606410980225
2727.27,3.3504931926727295
2727.27,3.3507604598999023
2727.27,3.350917100906372
2727.27,3.351045846939087
2727.27,3.3532509803771973
2727.27,3.353520154953003
2727.27,3.3536903858184814
2727.27,3.355924367904663
2727.27,3.3561670780181885
2727.27,3.3563246726989746
2727.27,3.356476068496704
2727.27,3.358635902404785
2727.27,3.3588314056396484
2727.27,3.3589906692504883
2727.27,3.361339807510376
2727.27,3.3615963459014893
2727.27,3.3617618083953857
2727.27,3.361920118331909
2727.27,3.3641035556793213
2727.27,3.36434006690979
2727.27,3.3645012378692627
2727.27,3.3646609783172607
2727.27,3.3668789863586426
2727.27,3.3671185970306396
2727.27,3.3672826290130615
2727.27,3.369568347930908
2727.27,3.369816541671753
2727.27,3.3699822425842285
2727.27,3.3701395988464355
2727.27,3.37231707572937
2727.27,3.3725528717041016
2727.27,3.372714042663574
2727.27,3.37502384185791
2727.27,3.3752894401550293
2727.27,3.3754513263702393
2727.27,3.375613212585449
2727.27,3.3777530193328857
2727.27,3.377997636795044
2727.27,3.378159284591675
2727.27,3.38045334815979
2727.27,3.380704164505005
2727.27,3.3808674812316895
2727.27,3.381024122238159
2727.27,3.383272171020508
2727.27,3.38356876373291
2727.27,3.3837385177612305
2727.27,3.3858721256256104
2727.27,3.3861985206604004
2727.27,3.3863885402679443
2727.27,3.3865818977355957
2727.27,3.388657808303833
2727.27,3.388911008834839
2727.27,3.389087200164795
2727.27,3.389251708984375
2727.27,3.392287015914917
2727.27,3.3925538063049316
2727.27,3.3927226066589355
2727.27,3.394030809402466
2727.27,3.394251585006714
2727.27,3.394418716430664
2727.27,3.394580364227295
2727.27,3.3968377113342285
2727.27,3.3970797061920166
2727.27,3.3972456455230713
2727.27,3.399506092071533
2727.27,3.3997690677642822
2727.27,3.3999369144439697
2727.27,3.4000942707061768
2727.27,3.402320384979248
2727.27,3.4025588035583496
2727.27,3.4027178287506104
2727.27,3.4049482345581055
2727.27,3.4052047729492188
2727.27,3.405393362045288
2727.27,3.4055707454681396
2727.27,3.4077155590057373
2727.27,3.407968759536743
2727.27,3.4081361293792725
2727.27,3.4103786945343018
2727.27,3.4106388092041016
2727.27,3.410818576812744
2727.27,3.4109864234924316
2727.27,3.4131689071655273
2727.27,3.4134111404418945
2727.27,3.413599729537964
2727.27,3.413766384124756
2727.27,3.4159090518951416
2727.27,3.416161060333252
2727.27,3.416337013244629
2727.27,3.419617176055908
2727.27,3.419872999191284
2727.27,3.4200477600097656
2727.27,3.4202094078063965
2727.27,3.4213337898254395
2727.27,3.421581983566284
2727.27,3.4217450618743896
2727.27,3.4240317344665527
2727.27,3.4242873191833496
2727.27,3.424452781677246
2727.27,3.424621343612671
2727.27,3.4267971515655518
2727.27,3.427061080932617
2727.27,3.427248477935791
2727.27,3.4294888973236084
2727.27,3.4297597408294678
2727.27,3.4299330711364746
2727.27,3.430098295211792
2727.27,3.432224988937378
2727.27,3.432469129562378
2727.27,3.4326460361480713
2727.27,3.43491268157959
2727.27,3.4351892471313477
2727.27,3.435370922088623
2727.27,3.4355404376983643
2727.27,3.4377174377441406
2727.27,3.43796443939209
2727.27,3.4381346702575684
2727.27,3.438293695449829
2727.27,3.440422773361206
2727.27,3.44067120552063
2727.27,3.440845012664795
2727.27,3.44311261177063
2727.27,3.4433679580688477
2727.27,3.4435372352600098
2727.27,3.4436962604522705
2727.27,3.4458694458007812
2727.27,3.446124792098999
2727.27,3.446300506591797
2727.27,3.448561906814575
2727.27,3.4488184452056885
2727.27,3.448988676071167
2727.27,3.449157953262329
2727.27,3.4512879848480225
2727.27,3.451533317565918
2727.27,3.4517099857330322
2727.27,3.453997850418091
2727.27,3.454277515411377
2727.27,3.4544436931610107
2727.27,3.4546029567718506
2727.27,3.4567325115203857
2727.27,3.4569759368896484
2727.27,3.457145929336548
2727.27,3.4593892097473145
2727.27,3.45963716506958
2727.27,3.4597980976104736
2727.27,3.4599525928497314
2727.27,3.462186813354492
2727.27,3.4624319076538086
2727.27,3.462602138519287
2727.27,3.462768793106079
2727.27,3.4649269580841064
2727.27,3.4651520252227783
2727.27,3.4652929306030273
2727.27,3.4676167964935303
2727.27,3.4678585529327393
2727.27,3.4680042266845703
2727.27,3.4681427478790283
2727.27,3.4703526496887207
2727.27,3.470569610595703
2727.27,3.4707140922546387
2727.27,3.473046064376831
2727.27,3.4732666015625
2727.27,3.4734113216400146
2727.27,3.4735846519470215
2727.27,3.4757957458496094
2727.27,3.47601580619812
2727.27,3.4761571884155273
2727.27,3.478477716445923
2727.27,3.478696584701538
2727.27,3.4788413047790527
2727.27,3.478975296020508
2727.27,3.4812443256378174
2727.27,3.481483221054077
2727.27,3.4816787242889404
2727.27,3.483930826187134
2727.27,3.484173536300659
2727.27,3.4843387603759766
2727.27,3.4845030307769775
2727.27,3.486684560775757
2727.27,3.486921787261963
2727.27,3.4870874881744385
2727.27,3.487245559692383
2727.27,3.489478588104248
2727.27,3.4897472858428955
2727.27,3.489912986755371
2727.27,3.492125988006592
2727.27,3.492368459701538
2727.27,3.4925315380096436
2727.27,3.492690324783325
2727.27,3.494893789291382
2727.27,3.4951326847076416
2727.27,3.4952991008758545
2727.27,3.4977540969848633
2727.27,3.4980084896087646
2727.27,3.498183488845825
2727.27,3.498352289199829
2727.27,3.5003082752227783
2727.27,3.5005552768707275
2727.27,3.500718593597412
2727.27,3.5030174255371094
2727.27,3.503262758255005
2727.27,3.5034308433532715
2727.27,3.5035996437072754
2727.27,3.5058014392852783
2727.27,3.506033420562744
2727.27,3.506190061569214
2727.27,3.5084118843078613
2727.27,3.5086331367492676
2727.27,3.5087952613830566
2727.27,3.508955717086792
2727.27,3.5111799240112305
2727.27,3.5114002227783203
2727.27,3.511563301086426
2727.27,3.5117249488830566
2727.27,3.5139575004577637
2727.27,3.514192819595337
2727.27,3.514362335205078
2727.27,3.5166332721710205
2727.27,3.5168583393096924
2727.27,3.5170164108276367
2727.27,3.5171735286712646
2727.27,3.5194056034088135
2727.27,3.519648313522339
2727.27,3.5198159217834473
2727.27,3.522057294845581
2727.27,3.5222885608673096
2727.27,3.522447347640991
2727.27,3.5225961208343506
2727.27,3.524815797805786
2727.27,3.525045394897461
2727.27,3.52520489692688
2727.27,3.5275070667266846
2727.27,3.5277421474456787
2727.27,3.5279107093811035
2727.27,3.528074026107788
2727.27,3.5302529335021973
2727.27,3.530489683151245
2727.27,3.530658721923828
2727.27,3.532965660095215
2727.27,3.533243417739868
2727.27,3.533406972885132
2727.27,3.533571720123291
2727.27,3.5356929302215576
2727.27,3.535937786102295
2727.27,3.536144256591797
2727.27,3.536320686340332
2727.27,3.5384700298309326
2727.27,3.538715124130249
2727.27,3.5388827323913574
2727.27,3.5411810874938965
2727.27,3.5414350032806396
2727.27,3.5416247844696045
2727.27,3.541797637939453
2727.27,3.543914794921875
2727.27,3.5441553592681885
2727.27,3.5443196296691895
2727.27,3.5475845336914062
2727.27,3.547830581665039
2727.27,3.54799747467041
2727.27,3.5481510162353516
2727.27,3.5493316650390625
2727.27,3.549582004547119
2727.27,3.5497512817382812
2727.27,3.553084373474121
2727.27,3.553328514099121
2727.27,3.5535223484039307
2727.27,3.5536975860595703
2727.27,3.554807186126709
2727.27,3.5550320148468018
2727.27,3.5551958084106445
2727.27,3.5574448108673096
2727.27,3.5577218532562256
2727.27,3.557893753051758
2727.27,3.5580601692199707
2727.27,3.560227632522583
2727.27,3.560474395751953
2727.27,3.5606493949890137
2727.27,3.5608088970184326
2727.27,3.562986373901367
2727.27,3.5632359981536865
2727.27,3.563410997390747
2727.27,3.565685272216797
2727.27,3.565929412841797
2727.27,3.566094398498535
2727.27,3.566236972808838
2727.27,3.5684492588043213
2727.27,3.568709135055542
2727.27,3.5688817501068115
2727.27,3.5711021423339844
2727.27,3.5713391304016113
2727.27,3.57151198387146
2727.27,3.5716607570648193
2727.27,3.5738656520843506
2727.27,3.5741193294525146
2727.27,3.5742948055267334
2727.27,3.5765557289123535
2727.27,3.576817274093628
2727.27,3.576988458633423
2727.27,3.577148675918579
2727.27,3.579350233078003
2727.27,3.5796334743499756
2727.27,3.5798020362854004
2727.27,3.5819602012634277
2727.27,3.582226037979126
2727.27,3.5824007987976074
2727.27,3.5825653076171875
2727.27,3.584742784500122
2727.27,3.5849921703338623
2727.27,3.585157871246338
2727.27,3.5853166580200195
2727.27,3.587473154067993
2727.27,3.5877132415771484
2727.27,3.58786678314209
2727.27,3.590184450149536
2727.27,3.5904037952423096
2727.27,3.590564489364624
2727.27,3.5907235145568848
2727.27,3.5929391384124756
2727.27,3.593170166015625
2727.27,3.593310594558716
2727.27,3.595588445663452
2727.27,3.5958008766174316
2727.27,3.595947027206421
2727.27,3.5960826873779297
2727.27,3.5983598232269287
2727.27,3.5985846519470215
2727.27,3.598727226257324
2727.27,3.6010239124298096
2727.27,3.601249933242798
2727.27,3.601388454437256
2727.27,3.6015355587005615
2727.27,3.603837728500366
2727.27,3.604055643081665
2727.27,3.6041975021362305
2727.27,3.6064796447753906
2727.27,3.606712818145752
2727.27,3.6068625450134277
2727.27,3.606999158859253
2727.27,3.6092288494110107
2727.27,3.6094353199005127
2727.27,3.6095921993255615
2727.27,3.6097328662872314
2727.27,3.6119794845581055
2727.27,3.6122024059295654
2727.27,3.612344980239868
2727.27,3.6146795749664307
2727.27,3.6148953437805176
2727.27,3.615037679672241
2727.27,3.6151726245880127
2727.27,3.6174166202545166
2727.27,3.6176459789276123
2727.27,3.617788791656494
2727.27,3.620116949081421
2727.27,3.620330810546875
2727.27,3.620471239089966
2727.27,3.620605945587158
2727.27,3.6228625774383545
2727.27,3.6230881214141846
2727.27,3.623224973678589
2727.27,3.6255691051483154
2727.27,3.6257917881011963
2727.27,3.6259284019470215
2727.27,3.6260557174682617
2727.27,3.6282968521118164
2727.27,3.6285061836242676
2727.27,3.628647565841675
2727.27,3.6309664249420166
2727.27,3.6312201023101807
2727.27,3.631361246109009
2727.27,3.6314918994903564
2727.27,3.6337502002716064
2727.27,3.633981227874756
2727.27,3.6341381072998047
2727.27,3.6342878341674805
2727.27,3.6364808082580566
2727.27,3.6366913318634033
2727.27,3.6368300914764404
2727.27,3.6391866207122803
2727.27,3.6393930912017822
2727.27,3.6395316123962402
2727.27,3.639667510986328
2727.27,3.641936779022217
2727.27,3.64217209815979
2727.27,3.642315149307251
2727.27,3.6446213722229004
2727.27,3.6448419094085693
2727.27,3.6449813842773438
2727.27,3.6451144218444824
2727.27,3.6473920345306396
2727.27,3.647611379623413
2727.27,3.6477489471435547
2727.27,3.6500601768493652
2727.27,3.650272846221924
2727.27,3.650408983230591
2727.27,3.6505401134490967
2727.27,3.652864456176758
2727.27,3.653090238571167
2727.27,3.6532328128814697
2727.27,3.6555051803588867
2727.27,3.655729293823242
2727.27,3.6558711528778076
2727.27,3.656001567840576
2727.27,3.6582460403442383
2727.27,3.658452033996582
2727.27,3.6585848331451416
2727.27,3.6587107181549072
2727.27,3.6610019207000732
2727.27,3.6612305641174316
2727.27,3.6613657474517822
2727.27,3.6636857986450195
2727.27,3.663889169692993
2727.27,3.6640169620513916
2727.27,3.6641383171081543
2727.27,3.666438341140747
2727.27,3.666644811630249
2727.27,3.6667819023132324
2727.27,3.669184446334839
2727.27,3.6694247722625732
2727.27,3.6696135997772217
2727.27,3.669771432876587
2727.27,3.671907663345337
2727.27,3.6723318099975586
2727.27,3.6725013256073
2727.27,3.674565076828003
2727.27,3.67482590675354
2727.27,3.674982786178589
2727.27,3.675145387649536
2727.27,3.6773204803466797
2727.27,3.677556037902832
2727.27,3.677712917327881
2727.27,3.680008888244629
2727.27,3.6802542209625244
2727.27,3.6804099082946777
2727.27,3.680556535720825
2727.27,3.6827409267425537
2727.27,3.682952642440796
2727.27,3.683105707168579
2727.27,3.6832504272460938
2727.27,3.68552303314209
2727.27,3.685744047164917
2727.27,3.6858997344970703
2727.27,3.68818998336792
2727.27,3.6884043216705322
2727.27,3.6885573863983154
2727.27,3.688704252243042
2727.27,3.69096040725708
2727.27,3.6911888122558594
2727.27,3.691343069076538
2727.27,3.69366192817688
2727.27,3.6939001083374023
2727.27,3.6940624713897705
2727.27,3.6942100524902344
2727.27,3.696399688720703
2727.27,3.696641445159912
2727.27,3.696817636489868
2727.27,3.699086904525757
2727.27,3.6993319988250732
2727.27,3.699498414993286
2727.27,3.699660062789917
2727.27,3.70186185836792
2727.27,3.70210862159729
2727.27,3.7022745609283447
2727.27,3.704519033432007
2727.27,3.7047743797302246
2727.27,3.7049429416656494
2727.27,3.705103874206543
2727.27,3.707304000854492
2727.27,3.7075700759887695
2727.27,3.7077529430389404
2727.27,3.7079176902770996
2727.27,3.71004581451416
2727.27,3.710282802581787
2727.27,3.710465431213379
2727.27,3.712723731994629
2727.27,3.7129578590393066
2727.27,3.713127374649048
2727.27,3.713289499282837
2727.27,3.715552806854248
2727.27,3.7158172130584717
2727.27,3.716012954711914
2727.27,3.7181620597839355
2727.27,3.7184009552001953
2727.27,3.718557119369507
2727.27,3.7187142372131348
2727.27,3.7210187911987305
2727.27,3.721309185028076
2727.27,3.7214651107788086
2727.27,3.7236082553863525
2727.27,3.7238290309906006
2727.27,3.723963975906372
2727.27,3.724116802215576
2727.27,3.726454496383667
2727.27,3.72670578956604
2727.27,3.7268805503845215
2727.27,3.729027509689331
2727.27,3.729280710220337
2727.27,3.7294344902038574
2727.27,3.729597330093384
2727.27,3.7318217754364014
2727.27,3.7320499420166016
2727.27,3.7322161197662354
2727.27,3.732374906539917
2727.27,3.734567642211914
2727.27,3.734818935394287
2727.27,3.7349798679351807
2727.27,3.7372419834136963
2727.27,3.737487316131592
2727.27,3.73771333694458
2727.27,3.7378506660461426
2727.27,3.7400155067443848
2727.27,3.740257978439331
2727.27,3.740413188934326
2727.27,3.7426881790161133
2727.27,3.742933750152588
2727.27,3.7430922985076904
2727.27,3.7432456016540527
2727.27,3.7455246448516846
2727.27,3.7457687854766846
2727.27,3.7459230422973633
2727.27,3.748173236846924
2727.27,3.748422384262085
2727.27,3.748586893081665
2727.27,3.7487475872039795
2727.27,3.7508797645568848
2727.27,3.7511167526245117
2727.27,3.7512705326080322
2727.27,3.7535548210144043
2727.27,3.753811836242676
2727.27,3.7539713382720947
2727.27,3.7541205883026123
2727.27,3.7562978267669678
2727.27,3.756537675857544
2727.27,3.756697654724121
2727.27,3.7568485736846924
2727.27,3.7590739727020264
2727.27,3.759315252304077
2727.27,3.759472608566284
2727.27,3.761754035949707
2727.27,3.762009620666504
2727.27,3.762188673019409
2727.27,3.7623438835144043
2727.27,3.764486312866211
2727.27,3.7646923065185547
2727.27,3.7648227214813232
2727.27,3.7670962810516357
2727.27,3.7672433853149414
2727.27,3.767366409301758
2727.27,3.7674903869628906
2727.27,3.7699334621429443
2727.27,3.770153284072876
2727.27,3.770315408706665
2727.27,3.772568702697754
2727.27,3.772709608078003
2727.27,3.772796392440796
2727.27,3.772876739501953
2727.27,3.7753515243530273
2727.27,3.7755565643310547
2727.27,3.7757060527801514
2727.27,3.778040885925293
2727.27,3.7784059047698975
2727.27,3.778590679168701
2727.27,3.778756856918335
2727.27,3.780813455581665
2727.27,3.781076431274414
2727.27,3.7812318801879883
2727.27,3.7814035415649414
2727.27,3.783568859100342
2727.27,3.7838022708892822
2727.27,3.7839319705963135
2727.27,3.7863383293151855
2727.27,3.786646842956543
2727.27,3.786863327026367
2727.27,3.787053108215332
2727.27,3.788978099822998
2727.27,3.789130926132202
2727.27,3.7892212867736816
2727.27,3.7917287349700928
2727.27,3.791951894760132
2727.27,3.792109727859497
2727.27,3.7922604084014893
2727.27,3.794447183609009
2727.27,3.7946617603302
2727.27,3.794835090637207
2727.27,3.7972748279571533
2727.27,3.7975356578826904
2975.21,3.797687530517578
2975.21,3.797823190689087
2975.21,3.799877166748047
2975.21,3.800081968307495
2975.21,3.8002114295959473
2975.21,3.802731513977051
2975.21,3.803118944168091
2975.21,3.803262710571289
2975.21,3.8033883571624756
2975.21,3.8053269386291504
2975.21,3.8055226802825928
2975.21,3.805624485015869
2975.21,3.8057093620300293
2975.21,3.808091163635254
2975.21,3.808324098587036
2975.21,3.808478593826294
2975.21,3.810758113861084
2975.21,3.810990571975708
2975.21,3.811145305633545
2975.21,3.811293125152588
2975.21,3.8136086463928223
2975.21,3.8138539791107178
2975.21,3.8140029907226562
2975.21,3.816500425338745
2975.21,3.816802740097046
2975.21,3.816955089569092
2975.21,3.8170948028564453
2975.21,3.819051504135132
2975.21,3.8193676471710205
2975.21,3.819549322128296
2975.21,3.8216960430145264
2975.21,3.8219869136810303
2975.21,3.822150230407715
2975.21,3.8223137855529785
2975.21,3.824483871459961
2975.21,3.8247382640838623
2975.21,3.8248965740203857
2975.21,3.8270626068115234
2975.21,3.8272464275360107
2975.21,3.827338457107544
2975.21,3.827423095703125
2975.21,3.8298051357269287
2975.21,3.8300282955169678
2975.21,3.8301570415496826
2975.21,3.830278158187866
2975.21,3.832524538040161
2975.21,3.832671880722046
2975.21,3.8327932357788086
2975.21,3.8352930545806885
2975.21,3.83553147315979
2975.21,3.835696220397949
2975.21,3.8358511924743652
2975.21,3.8380377292633057
2975.21,3.838265895843506
2975.21,3.8384225368499756
2975.21,3.8407061100006104
2975.21,3.8409364223480225
2975.21,3.8410892486572266
2975.21,3.841233015060425
2975.21,3.843454599380493
2975.21,3.843696355819702
2975.21,3.8438539505004883
2975.21,3.8461949825286865
2975.21,3.84649920463562
2975.21,3.8466620445251465
2975.21,3.8468244075775146
2975.21,3.849006175994873
2975.21,3.8493168354034424
2975.21,3.849574327468872
2975.21,3.8516170978546143
2975.21,3.851898670196533
2975.21,3.8520431518554688
2975.21,3.8521888256073
2975.21,3.8545098304748535
2975.21,3.854813814163208
2975.21,3.855057716369629
2975.21,3.8552801609039307
2975.21,3.8571243286132812
2975.21,3.8573660850524902
2975.21,3.8575751781463623
2975.21,3.859776258468628
2975.21,3.8599965572357178
2975.21,3.8601293563842773
2975.21,3.86025071144104
2975.21,3.862504243850708
2975.21,3.862701892852783
2975.21,3.8628320693969727
2975.21,3.8652212619781494
2975.21,3.8654468059539795
2975.21,3.8656229972839355
2975.21,3.865774154663086
2975.21,3.867973804473877
2975.21,3.8682150840759277
2975.21,3.8683648109436035
2975.21,3.8706629276275635
2975.21,3.870889186859131
2975.21,3.871039628982544
2975.21,3.8712220191955566
2975.21,3.8733770847320557
2975.21,3.8735873699188232
2975.21,3.873744249343872
2975.21,3.876138687133789
2975.21,3.8763880729675293
2975.21,3.876567840576172
2975.21,3.876739740371704
2975.21,3.878852367401123
2975.21,3.879053831100464
2975.21,3.879145383834839
2975.21,3.8792316913604736
2975.21,3.881617307662964
2975.21,3.8818564414978027
2975.21,3.882016658782959
2975.21,3.8843634128570557
2975.21,3.8845841884613037
2975.21,3.8847339153289795
2975.21,3.8848862648010254
2975.21,3.8871021270751953
2975.21,3.887362003326416
2975.21,3.88753080368042
2975.21,3.889726400375366
2975.21,3.889962673187256
2975.21,3.890096664428711
2975.21,3.890218734741211
2975.21,3.892434597015381
2975.21,3.892573356628418
2975.21,3.892698049545288
2975.21,3.8951685428619385
2975.21,3.895390748977661
2975.21,3.8955299854278564
2975.21,3.89567232131958
2975.21,3.897904634475708
2975.21,3.8981285095214844
2975.21,3.898293972015381
2975.21,3.900601863861084
2975.21,3.900869607925415
2975.21,3.901029348373413
2975.21,3.9011824131011963
2975.21,3.9033637046813965
2975.21,3.9036037921905518
2975.21,3.903759241104126
2975.21,3.90390682220459
2975.21,3.906219959259033
2975.21,3.906524896621704
2975.21,3.906724214553833
2975.21,3.908803701400757
2975.21,3.9091289043426514
2975.21,3.9093005657196045
2975.21,3.9094417095184326
2975.21,3.911558151245117
2975.21,3.9117791652679443
2975.21,3.9119205474853516
2975.21,3.914302110671997
2975.21,3.914579153060913
2975.21,3.9147465229034424
2975.21,3.9149410724639893
2975.21,3.9169716835021973
2975.21,3.9171793460845947
2975.21,3.9173190593719482
2975.21,3.9196574687957764
2975.21,3.9198789596557617
2975.21,3.9200189113616943
2975.21,3.9201555252075195
2975.21,3.9224417209625244
2975.21,3.9226837158203125
2975.21,3.9228298664093018
2975.21,3.9250986576080322
2975.21,3.9253149032592773
2975.21,3.925459384918213
2975.21,3.9256134033203125
2975.21,3.927950382232666
2975.21,3.9281938076019287
2975.21,3.9283339977264404
2975.21,3.9284675121307373
2975.21,3.9306347370147705
2975.21,3.9308576583862305
2975.21,3.9310085773468018
2975.21,3.9333457946777344
2975.21,3.9336485862731934
2975.21,3.933816909790039
2975.21,3.933964252471924
2975.21,3.936150550842285
2975.21,3.9364442825317383
2975.21,3.936617612838745
2975.21,3.9387869834899902
2975.21,3.9390673637390137
2975.21,3.9392411708831787
2975.21,3.9393913745880127
2975.21,3.942357063293457
2975.21,3.942854166030884
2975.21,3.9432191848754883
2975.21,3.9441635608673096
2975.21,3.9443628787994385
2975.21,3.9445056915283203
2975.21,3.944639205932617
2975.21,3.9469385147094727
2975.21,3.947145700454712
2975.21,3.9472906589508057
2975.21,3.9496710300445557
2975.21,3.9499120712280273
2975.21,3.9500601291656494
2975.21,3.950195074081421
2975.21,3.9529504776000977
2975.21,3.9531688690185547
2975.21,3.9533135890960693
2975.21,3.9534478187561035
2975.21,3.9551033973693848
2975.21,3.955317735671997
2975.21,3.9554736614227295
2975.21,3.957818031311035
2975.21,3.958043336868286
2975.21,3.9582066535949707
2975.21,3.958357572555542
2975.21,3.9605605602264404
2975.21,3.9607746601104736
2975.21,3.9609322547912598
2975.21,3.9634010791778564
2975.21,3.963688373565674
2975.21,3.9638757705688477
2975.21,3.964036703109741
2975.21,3.9660255908966064
2975.21,3.9662938117980957
2975.21,3.9664618968963623
2975.21,3.9687588214874268
2975.21,3.9690310955047607
2975.21,3.9692018032073975
2975.21,3.969362497329712
2975.21,3.97156023979187
2975.21,3.971895456314087
2975.21,3.972071886062622
2975.21,3.9741127490997314
2975.21,3.974353790283203
2975.21,3.974510908126831
2975.21,3.974660873413086
2975.21,3.9769253730773926
2975.21,3.9771368503570557
2975.21,3.9772937297821045
2975.21,3.977443218231201
2975.21,3.9796195030212402
2975.21,3.9798312187194824
2975.21,3.979975461959839
2975.21,3.9823217391967773
2975.21,3.9825336933135986
2975.21,3.982679843902588
2975.21,3.982811689376831
2975.21,3.985050678253174
2975.21,3.9852490425109863
2975.21,3.98539137840271
2975.21,3.9878475666046143
2975.21,3.9880692958831787
2975.21,3.9882140159606934
